,slide_id,case_id,magnification,level_downsamples
426,TCGA-FG-A711-01Z-00-DX1.69203ECF-0672-428B-81EA-97B94D90E14F,TCGA-FG-A711,40x,"(1.0, 4.00015405468289, 16.00143791962986, 32.005611086503606)"
427,TCGA-FG-A713-01Z-00-DX4.12FA5CBD-8304-414F-99BD-2FDA6F9DAC00,TCGA-FG-A713,40x,"(1.0, 4.000159662171441, 16.003193861744997, 64.0649953228118)"
428,TCGA-FG-A713-01Z-00-DX5.E66E88FF-6B6E-40D2-9F5D-32354198475D,TCGA-FG-A713,40x,"(1.0, 4.000096678577104, 16.001933783292873, 64.01899666593602)"
429,TCGA-FG-A713-01Z-00-DX2.AFC5E32E-29B6-422B-B867-76BE764A3352,TCGA-FG-A713,40x,"(1.0, 4.00016236222392, 16.000843007038583, 64.05495723788407)"
430,TCGA-FG-A713-01Z-00-DX3.61A211D7-4E07-48F3-BCA4-B05B0EDE5AB3,TCGA-FG-A713,40x,"(1.0, 4.0000938733228075, 16.001026830906667, 64.04499427086068)"
431,TCGA-FG-A713-01Z-00-DX1.92B1CBC8-BF31-4748-92B6-EA4ACB3366FF,TCGA-FG-A713,40x,"(1.0, 4.000234240270613, 16.001163235822176, 64.06470317033893)"
432,TCGA-FG-A87N-01Z-00-DX1.59E663F0-3B40-4845-A73C-A9E5C0B3955B,TCGA-FG-A87N,40x,"(1.0, 4.000076898066855, 16.001213516466073, 64.02530993531784)"
433,TCGA-FG-A87Q-01Z-00-DX1.FF3D3CFD-BBF1-42F4-8CEA-CF06A2CC451B,TCGA-FG-A87Q,40x,"(1.0, 4.0000813238770485, 16.000580306066883, 32.00320102178891)"
434,TCGA-FG-A87Q-01Z-00-DX3.426D47B6-2D6C-4F6E-9546-2E121A9DDAB2,TCGA-FG-A87Q,40x,"(1.0, 4.0000851627257585, 16.001010083627065, 64.0258516816921)"
435,TCGA-FG-A87Q-01Z-00-DX4.9E73D9CC-BE90-4ED4-8F0A-277B25348827,TCGA-FG-A87Q,40x,"(1.0, 4.000128066072998, 16.001645631523417, 64.02845180998418)"
436,TCGA-FG-A87Q-01Z-00-DX2.28565DCA-8540-4461-87A4-489A0411DAF2,TCGA-FG-A87Q,40x,"(1.0, 4.000070340514046, 16.001823696534537, 64.03109494995041)"
437,TCGA-FN-7833-01Z-00-DX1.0618fcef-d4fc-427f-bcb6-f46f903f6e4b,TCGA-FN-7833,40x,"(1.0, 4.000115113021463, 16.001851402016545, 32.00370280403309)"
438,TCGA-HT-7467-01Z-00-DX1.F65868BC-8DD4-4ECF-873B-03C8868345B1,TCGA-HT-7467,40x,"(1.0, 4.000103870923066, 16.001728542368603)"
439,TCGA-HT-7467-01Z-00-DX2.469E8B4F-96A2-4FDB-8397-E585D8AFCB3E,TCGA-HT-7467,40x,"(1.0, 4.000140134497276, 16.001307983517265, 32.00859693833325)"
440,TCGA-HT-7467-01Z-00-DX3.699E5D9C-7E3C-4559-8F6B-985DF1FC0D23,TCGA-HT-7467,40x,"(1.0, 4.000102088680547, 16.00171619236752, 32.007097538402334)"
441,TCGA-HT-7467-01Z-00-DX4.2CD993E3-7E94-4152-952F-4B12AB4F5EF7,TCGA-HT-7467,40x,"(1.0, 4.000173561918007, 16.002281436104145, 32.009325396825396)"
442,TCGA-HT-7468-01Z-00-DX9.41F63F36-2FB3-40A2-9FA5-E448879DB7EE,TCGA-HT-7468,40x,"(1.0, 4.000112549240292, 16.0013507429086)"
443,TCGA-HT-7468-01Z-00-DX4.4E1782B9-3639-4C7C-B98D-42774CCDC377,TCGA-HT-7468,40x,"(1.0, 4.000057593733802, 16.002306024002102, 32.00738525185889)"
444,TCGA-HT-7468-01Z-00-DX7.64F8DF3B-5821-4BCB-80E5-1252F9EB8DFD,TCGA-HT-7468,40x,"(1.0, 4.000111457868925, 16.00208584787587)"
445,TCGA-HT-7468-01Z-00-DX2.F7D1413E-AA30-4C8E-8A1B-F258E25A649B,TCGA-HT-7468,40x,"(1.0, 4.000033222591362, 16.001196172248804, 32.00239234449761)"
446,TCGA-HT-7468-01Z-00-DX8.BC4AF8CA-E49E-455E-A32F-A99474209DE9,TCGA-HT-7468,40x,"(1.0, 4.0, 16.004425403209638)"
447,TCGA-HT-7468-01Z-00-DX1.9141B9CC-C84D-4226-984C-1DD9E98E4A8D,TCGA-HT-7468,40x,"(1.0, 4.00006310740881, 16.003282828282828)"
448,TCGA-HT-7468-01Z-00-DX5.54889415-0D9B-4472-95F6-355D3284572F,TCGA-HT-7468,40x,"(1.0, 4.000100887812753, 16.00127672304756, 32.0103531994303)"
449,TCGA-HT-7468-01Z-00-DX3.623EF604-9D08-4596-8917-E5609A1CFBE1,TCGA-HT-7468,40x,"(1.0, 4.0, 16.00226410453118, 32.01157568759744)"
450,TCGA-HT-7468-01Z-00-DX6.45A051E5-82D2-43F4-B160-C2EFBA31AFDA,TCGA-HT-7468,40x,"(1.0, 4.000064867669954, 16.000259470679815, 32.00350736123262)"
451,TCGA-HT-7469-01Z-00-DX1.53A588BD-3B74-4DB6-BE8D-A6E80119E3EB,TCGA-HT-7469,40x,"(1.0, 4.000069319284625, 16.00138657792568, 32.00277315585136)"
452,TCGA-HT-7470-01Z-00-DX5.61392B7D-7FEA-401B-A16E-84DFBA7A3C6F,TCGA-HT-7470,40x,"(1.0, 4.000097169139082, 16.002345819638663, 32.008839335996214)"
453,TCGA-HT-7470-01Z-00-DX8.B6CADB4F-D127-4301-BD47-ED5AB38EEB69,TCGA-HT-7470,40x,"(1.0, 4.000152636361403, 16.003053213937747, 32.006106427875494)"
454,TCGA-HT-7470-01Z-00-DX9.27D6011C-13F4-43EB-B114-20193EA59044,TCGA-HT-7470,40x,"(1.0, 4.000145172099139, 16.00198561762985, 32.0114295531213)"
455,TCGA-HT-7470-01Z-00-DX2.F82901CA-7C4E-45EC-BF2D-A5F2AB243896,TCGA-HT-7470,40x,"(1.0, 4.000155534844463, 16.00311120222133, 32.01417323903512)"
456,TCGA-HT-7470-01Z-00-DX1.C6D5284B-5049-4605-B94B-A1010257CD8E,TCGA-HT-7470,40x,"(1.0, 4.000271640063724, 16.00229166688574, 32.00779808119075)"
457,TCGA-HT-7470-01Z-00-DX3.9061D478-51A5-4D94-9D26-EE7060F7D723,TCGA-HT-7470,40x,"(1.0, 4.000178531218721, 16.00246295799866, 32.00492591599732)"
458,TCGA-HT-7470-01Z-00-DX4.204D0CF2-A22E-4428-8E8C-572432B86280,TCGA-HT-7470,40x,"(1.0, 4.000108633155923, 16.001348889201047, 32.010014742024914)"
459,TCGA-HT-7470-01Z-00-DX7.B346741D-683F-4F57-AF40-A8C3928F7D79,TCGA-HT-7470,40x,"(1.0, 4.000162700324347, 16.001655016905907, 32.005988726557085)"
460,TCGA-HT-7470-01Z-00-DX6.FCC6D7FE-FE43-4909-9505-6E90580A8F26,TCGA-HT-7470,40x,"(1.0, 4.000118924016571, 16.00187350647619, 32.007789841536066)"
461,TCGA-HT-7472-01Z-00-DX4.1B21E56B-14CE-4E26-A978-A972AB87BF22,TCGA-HT-7472,40x,"(1.0, 4.000066937391226, 16.000624776865408, 32.00458845189442)"
462,TCGA-HT-7472-01Z-00-DX3.7A622204-B1C5-4462-B356-4874E61001F6,TCGA-HT-7472,40x,"(1.0, 4.000053788503604, 16.001075885812654, 32.00444763271162)"
463,TCGA-HT-7472-01Z-00-DX1.79C3FA08-7FCF-46EE-972D-B8E06586619E,TCGA-HT-7472,40x,"(1.0, 4.000541521152299, 8.00170116088674)"
464,TCGA-HT-7472-01Z-00-DX2.F062BE28-951D-45C7-A7C4-41BE8919609F,TCGA-HT-7472,40x,"(1.0, 4.000100552311562, 16.001227448486432, 32.00592283876385)"
465,TCGA-HT-7473-01Z-00-DX5.4626DB85-EEB8-4EEE-9912-4EA2200BCA0A,TCGA-HT-7473,40x,"(1.0, 4.000095264894554, 16.002659149706325, 32.00531829941265)"
466,TCGA-HT-7473-01Z-00-DX7.50CD8048-258B-446A-9A40-DBE75A06E98A,TCGA-HT-7473,40x,"(1.0, 4.00007530498519, 16.00226548390696, 32.010783209218516)"
467,TCGA-HT-7473-01Z-00-DX3.AA08BB2B-4788-4353-8A3A-EDD1EC72C3E3,TCGA-HT-7473,40x,"(1.0, 4.000143152753518, 16.000914443878344, 32.00793837213914)"
468,TCGA-HT-7473-01Z-00-DX4.AE71EAC1-5B64-4EFC-9EE2-C3F3256F0455,TCGA-HT-7473,40x,"(1.0, 4.000086934249654, 16.001738858678795, 32.00689528841518)"
469,TCGA-HT-7473-01Z-00-DX1.B100DAD7-1292-4B10-B385-F5676B5D09CA,TCGA-HT-7473,40x,"(1.0, 4.000223827485194, 16.002313142120514, 32.01039868029471)"
470,TCGA-HT-7473-01Z-00-DX6.76D0E72C-D2EA-4B6A-B43B-28BF23E7FD3B,TCGA-HT-7473,40x,"(1.0, 4.00010250550744, 16.002485651925248, 32.011669281276454)"
471,TCGA-HT-7473-01Z-00-DX8.436FDFB3-6908-48E1-A373-8C50314E09E5,TCGA-HT-7473,40x,"(1.0, 4.000123651356839, 16.00209107697023, 32.00739556973977)"
472,TCGA-HT-7473-01Z-00-DX2.5A140B5B-DB37-4B24-A3D9-D83B7151FEC5,TCGA-HT-7473,40x,"(1.0, 4.000254451444581, 16.005607523848816, 32.01121504769763)"
473,TCGA-HT-7474-01Z-00-DX1.B3E88862-6C35-4E30-B374-A7BC80231B8C,TCGA-HT-7474,40x,"(1.0, 4.000329388059052, 8.001276894700247)"
474,TCGA-HT-7474-01Z-00-DX2.BDFBF2D3-53F0-42D3-BFDB-48967E446390,TCGA-HT-7474,40x,"(1.0, 4.000155173422898, 16.00264136215833, 32.00528272431666)"
475,TCGA-HT-7475-01Z-00-DX5.44227ED7-4D8E-4AA6-B4DC-FEDE74ED5F38,TCGA-HT-7475,40x,"(1.0, 4.000161809904126, 16.002368112578345, 32.00988526520442)"
476,TCGA-HT-7475-01Z-00-DX2.6FAD6473-C6B4-42C3-A2EA-C3101C847409,TCGA-HT-7475,40x,"(1.0, 4.0000941324129276, 16.001883002761737, 32.011122537861766)"
477,TCGA-HT-7475-01Z-00-DX4.BC18B0F5-A4D4-40D8-B289-A610A83DFF0E,TCGA-HT-7475,40x,"(1.0, 4.000122669431576, 16.002185534947905, 32.00794000868175)"
478,TCGA-HT-7475-01Z-00-DX3.154DA9D3-55E8-41B4-B442-77839528BB05,TCGA-HT-7475,40x,"(1.0, 4.000154077263665, 16.003082043529123, 32.010183114181686)"
479,TCGA-HT-7475-01Z-00-DX1.1761E0F7-FDBC-480E-AA54-816CA6DE2926,TCGA-HT-7475,40x,"(1.0, 4.000116199344376, 16.001803840229105, 32.011344421618205)"
480,TCGA-HT-7476-01Z-00-DX3.BA9C415D-34F0-4122-BC9A-3E7A57502D19,TCGA-HT-7476,40x,"(1.0, 4.000169973441066, 16.001742291318507, 32.00824710725412)"
481,TCGA-HT-7476-01Z-00-DX2.41B7E094-152F-485D-BA78-76D5401C3AE3,TCGA-HT-7476,40x,"(1.0, 4.0001560561868725, 16.00361058722696, 32.01258119513743)"
482,TCGA-HT-7476-01Z-00-DX1.9236049B-7C74-4585-8B46-921C42FC581E,TCGA-HT-7476,40x,"(1.0, 4.0003734217030935, 16.007471288878207)"
483,TCGA-HT-7477-01Z-00-DX1.0CD24A76-2B82-4876-87A4-804E934C0A49,TCGA-HT-7477,40x,"(1.0, 4.0, 16.00091806288731, 32.005509641873275)"
484,TCGA-HT-7478-01Z-00-DX1.B3835ABC-63FC-4AEA-B874-5701429C65B7,TCGA-HT-7478,40x,"(1.0, 4.000202922077922, 16.003130528891397)"
485,TCGA-HT-7479-01Z-00-DX1.E310974D-E52C-4634-8E16-2A41E8C37D45,TCGA-HT-7479,40x,"(1.0, 4.0000848032564456, 8.000169606512891)"
486,TCGA-HT-7479-01Z-00-DX3.FF2CDA94-4F2A-4B13-9FAF-5C7EA1586325,TCGA-HT-7479,40x,"(1.0, 4.000087458457233, 16.002488300425277, 32.008710501678905)"
487,TCGA-HT-7479-01Z-00-DX2.93C5E5AE-2BF4-45D7-B0F4-1EA48C9D3860,TCGA-HT-7479,40x,"(1.0, 4.000080515297906, 16.00118101782263, 32.00907900187249)"
488,TCGA-HT-7480-01Z-00-DX2.F7CD8FA9-0DD2-47E5-9A40-957AA6DE5770,TCGA-HT-7480,40x,"(1.0, 4.0001317792987185, 16.00090075254905, 32.00479128605436)"
489,TCGA-HT-7480-01Z-00-DX4.C69D99AA-7FAD-4741-8A68-FCF694D07180,TCGA-HT-7480,40x,"(1.0, 4.00007530498519, 16.001948217866342, 32.00711118315196)"
490,TCGA-HT-7480-01Z-00-DX1.42E0C267-020A-464E-9652-2068BEC181B8,TCGA-HT-7480,40x,"(1.0, 4.0002822753649845, 16.00291509832013)"
491,TCGA-HT-7480-01Z-00-DX3.080C61F8-C362-434E-A58C-43793DC8AA2F,TCGA-HT-7480,40x,"(1.0, 4.000111912450218, 16.002524457891504, 32.00834546333401)"
492,TCGA-HT-7480-01Z-00-DX5.AB789ABF-9E84-4F24-935F-80EA240CBACF,TCGA-HT-7480,40x,"(1.0, 4.000114452050142, 16.002289381765735, 32.00457876353147)"
493,TCGA-HT-7481-01Z-00-DX4.C8D1B102-5254-431F-9A10-BB1DF1DFDF40,TCGA-HT-7481,40x,"(1.0, 4.000216063443917, 16.00303648085544, 32.01015348787212)"
494,TCGA-HT-7481-01Z-00-DX1.19124734-8096-44FA-ABF1-40BA8BE318DF,TCGA-HT-7481,40x,"(1.0, 4.000300745140348, 16.004815060138483)"
495,TCGA-HT-7481-01Z-00-DX3.A8785012-CACE-4B56-8B1F-07AA96B00D1D,TCGA-HT-7481,40x,"(1.0, 4.000221576280578, 16.00375514172981)"
496,TCGA-HT-7481-01Z-00-DX2.0294F8D1-3F87-4C2F-B0BF-8F620EA220DE,TCGA-HT-7481,40x,"(1.0, 4.0001713427535766, 16.001779245685064, 32.007878583009756)"
497,TCGA-HT-7482-01Z-00-DX8.2DBC3C6D-B5E8-4FE8-B73B-94B851C46E4F,TCGA-HT-7482,40x,"(1.0, 4.000073468188274, 16.00111910612457, 32.005706107077685)"
498,TCGA-HT-7482-01Z-00-DX2.33C73D10-EBD2-4AB9-AD1F-5109C3319984,TCGA-HT-7482,40x,"(1.0, 4.000128685825599, 16.000761906715724, 32.00152381343145)"
499,TCGA-HT-7482-01Z-00-DX3.8C1621A1-2C68-49CC-A859-C1F2EA450865,TCGA-HT-7482,40x,"(1.0, 4.000249635083403, 16.00436418098179, 32.019391245374266)"
500,TCGA-HT-7482-01Z-00-DX9.694E652E-F952-414C-8295-5810C64454E3,TCGA-HT-7482,40x,"(1.0, 4.0001610479821235, 16.001715596801105, 32.00853059176561)"
501,TCGA-HT-7482-01Z-00-DX5.07FE2627-7614-4877-858A-1665A8CA20C9,TCGA-HT-7482,40x,"(1.0, 4.000204080042193, 16.00352235026044)"
502,TCGA-HT-7482-01Z-00-DX7.1A44DE01-A7D4-40AE-885D-4F72153176FD,TCGA-HT-7482,40x,"(1.0, 4.00007371640359, 16.00109820616965, 32.00433915581827)"
503,TCGA-HT-7482-01Z-00-DX4.5B6C52B2-6DE5-46CC-B8C6-97F1E6DA0EF8,TCGA-HT-7482,40x,"(1.0, 4.0002606719976095, 16.004493576949287)"
504,TCGA-HT-7482-01Z-00-DX6.3A26CFA8-910B-42C1-B611-E4A6B4F2AEEC,TCGA-HT-7482,40x,"(1.0, 4.000212342290147, 16.001164388701003, 32.01466613319107)"
505,TCGA-HT-7482-01Z-00-DX1.A56F0B29-767B-48C6-A522-7A94F868889B,TCGA-HT-7482,40x,"(1.0, 4.000337664012442, 16.00258689321405)"
506,TCGA-HT-7483-01Z-00-DX1.7241DF0C-1881-4366-8DD9-11BF8BDD6FBF,TCGA-HT-7483,40x,"(1.0, 4.000261141695065, 16.006390857986304)"
507,TCGA-HT-7483-01Z-00-DX2.2CE33B83-B54E-4FA0-9557-09499AAA82A6,TCGA-HT-7483,40x,"(1.0, 4.000140472972994, 16.001048769029204, 32.00209753805841)"
508,TCGA-HT-7483-01Z-00-DX3.8925671C-F20F-413B-A1E6-A021CC70D8F1,TCGA-HT-7483,40x,"(1.0, 4.0001433232240835, 16.002473321533873, 32.00896567019119)"
509,TCGA-HT-7483-01Z-00-DX4.5CCB4D5F-F04F-49F2-BD87-40CBEB82B78B,TCGA-HT-7483,40x,"(1.0, 4.000125961801482, 16.00208542869934, 32.00746740494968)"
510,TCGA-HT-7485-01Z-00-DX1.37BA9895-CDC8-4EE9-8264-233C19ADA0FE,TCGA-HT-7485,40x,"(1.0, 4.000104396461543, 16.00121960626057, 32.00243921252114)"
511,TCGA-HT-7601-01Z-00-DX5.13E2DAEC-96D7-4662-A1F3-7EAF748D33DE,TCGA-HT-7601,40x,"(1.0, 4.000159526708067, 16.001948073147165, 32.00756982046167)"
512,TCGA-HT-7601-01Z-00-DX3.7CD5CD4C-F937-4931-A811-4DF8DDCD9C47,TCGA-HT-7601,40x,"(1.0, 4.000081411126187, 16.00075987841945, 32.00477046793196)"
513,TCGA-HT-7601-01Z-00-DX4.5ADFB354-2907-4615-9627-10535D06211E,TCGA-HT-7601,40x,"(1.0, 4.0002004537571585, 16.00187102924848, 32.00741552190607)"
514,TCGA-HT-7601-01Z-00-DX2.CF1F7F86-5B2B-4A72-9128-56079A376CB2,TCGA-HT-7601,40x,"(1.0, 4.000109512408557, 16.002620468512035, 32.00524093702407)"
515,TCGA-HT-7601-01Z-00-DX1.F53B99B0-5123-41C1-9AB0-A0A786D6727F,TCGA-HT-7601,40x,"(1.0, 4.000096584902793, 16.000649711928723, 32.001299423857446)"
516,TCGA-HT-7602-01Z-00-DX1.6CF85DA2-1BCC-47ED-BFB6-1149510273A6,TCGA-HT-7602,40x,"(1.0, 4.0001557166931345, 16.00182797340338, 32.01201890635399)"
517,TCGA-HT-7602-01Z-00-DX3.7C695E52-525C-4BC8-8CA9-B79A8C17DC70,TCGA-HT-7602,40x,"(1.0, 4.000079268614913, 16.002356336588086, 32.00471267317617)"
518,TCGA-HT-7602-01Z-00-DX2.7DA69565-ACB1-4EB5-BE8E-D653B4BDDAB7,TCGA-HT-7602,40x,"(1.0, 4.00015084177468, 16.00090649787066, 32.00582522043244)"
519,TCGA-HT-7603-01Z-00-DX2.B0E9C599-9BFB-45F1-8989-326A89CC05D0,TCGA-HT-7603,40x,"(1.0, 4.000062753629251, 16.00245763493514, 32.00759396261556)"
520,TCGA-HT-7603-01Z-00-DX3.78EEF143-9CBB-43E8-B070-622A0E324D74,TCGA-HT-7603,40x,"(1.0, 4.000115824603771, 16.001219049271025, 32.005173345785934)"
521,TCGA-HT-7603-01Z-00-DX1.FACE593F-FFD2-4A1B-B7ED-B05D50F06E44,TCGA-HT-7603,40x,"(1.0, 4.000108721609541, 16.00175106337853, 32.00350212675706)"
522,TCGA-HT-7604-01Z-00-DX1.6889187F-B89A-4CC0-8224-709DFF523FEE,TCGA-HT-7604,40x,"(1.0, 4.000232898022061, 16.003844312794)"
523,TCGA-HT-7605-01Z-00-DX4.05B0D4D8-29B6-4547-B3C0-22B547BDC061,TCGA-HT-7605,40x,"(1.0, 4.000116339624208, 16.001612919157896, 32.00322583831579)"
524,TCGA-HT-7605-01Z-00-DX2.B8FE3450-CB38-49E2-9486-F20388AA1246,TCGA-HT-7605,40x,"(1.0, 4.000059062093948, 16.00143349111868, 32.00538763481074)"
525,TCGA-HT-7605-01Z-00-DX1.CDE02BA4-CE97-4542-BB96-C3D568A32217,TCGA-HT-7605,40x,"(1.0, 4.000051933663401, 16.001038781163437, 32.002077562326875)"
526,TCGA-HT-7605-01Z-00-DX3.BB430C7D-552A-4C45-86DA-4FF69641DAAC,TCGA-HT-7605,40x,"(1.0, 4.00012939166076, 16.001207708358947, 32.002415416717895)"
527,TCGA-HT-7606-01Z-00-DX2.6A6AB593-4A06-4670-97CD-48EF2BEB5403,TCGA-HT-7606,40x,"(1.0, 4.0001313933466776, 16.001624120567516, 32.00643085595476)"
528,TCGA-HT-7606-01Z-00-DX1.A30069C4-4819-421F-8A67-FE7457440229,TCGA-HT-7606,40x,"(1.0, 4.000056833251241, 16.001676157876577, 32.00640852113669)"
529,TCGA-HT-7607-01Z-00-DX14.514891AD-3FA4-4827-8235-6F18872A1043,TCGA-HT-7607,40x,"(1.0, 4.000057853630315, 16.000694283730617, 32.007729375717176)"
530,TCGA-HT-7607-01Z-00-DX10.8C411A60-316A-469B-85D4-585A8C4DF4CE,TCGA-HT-7607,40x,"(1.0, 4.0, 16.001215805471126, 32.00677000573617)"
531,TCGA-HT-7607-01Z-00-DX15.B88FA0F5-7626-46C8-B81C-48AC95E4AF63,TCGA-HT-7607,40x,"(1.0, 4.0, 16.002427057245825, 32.00485411449165)"
532,TCGA-HT-7607-01Z-00-DX1.7FD5F49C-1CF7-499A-BA47-10812135FAC5,TCGA-HT-7607,40x,"(1.0, 4.000024681607266, 16.001554293756836, 32.00577192495314)"
533,TCGA-HT-7607-01Z-00-DX5.9A0644C6-3BAD-4DEE-BD7D-190588FC4213,TCGA-HT-7607,40x,"(1.0, 4.0, 16.00243020131829, 32.00486040263658)"
534,TCGA-HT-7607-01Z-00-DX4.78928E09-95F8-4B61-A6F1-D8871D83DBEF,TCGA-HT-7607,40x,"(1.0, 4.000025700334104, 16.001336623483446, 32.00596462361168)"
535,TCGA-HT-7607-01Z-00-DX12.E73A8E80-AC6D-4A80-81AD-4C6050F9D5CA,TCGA-HT-7607,40x,"(1.0, 4.000029870362626, 16.00229236255272, 32.00458472510544)"
536,TCGA-HT-7607-01Z-00-DX3.75A7F94A-9EE2-4F35-A75E-8E7E0FFF2829,TCGA-HT-7607,40x,"(1.0, 4.000026313019682, 16.000947368421052, 32.00517476964244)"
537,TCGA-HT-7607-01Z-00-DX9.13EA5176-70AC-420D-9E05-EBED338B1ABC,TCGA-HT-7607,40x,"(1.0, 4.0, 16.001052631578947, 32.002105263157894)"
538,TCGA-HT-7607-01Z-00-DX7.3BED3F8D-421D-40FD-91AF-38AD307639D0,TCGA-HT-7607,40x,"(1.0, 4.000058302238806, 16.000972034223047, 32.00194406844609)"
539,TCGA-HT-7607-01Z-00-DX2.8989537E-4871-42A4-94B8-260A341E2C9C,TCGA-HT-7607,40x,"(1.0, 4.00004840739665, 16.00174103920017, 32.00348207840034)"
540,TCGA-HT-7607-01Z-00-DX8.035D15F7-4627-463B-BCA0-293D3980DBE9,TCGA-HT-7607,40x,"(1.0, 4.000031617554066, 16.001138375917023, 32.006325910931174)"
541,TCGA-HT-7607-01Z-00-DX16.3B3E33BB-2B4A-4600-8474-62AFCC9F99A4,TCGA-HT-7607,40x,"(1.0, 4.00007640586797, 16.00030562347188, 32.00347247727281)"
542,TCGA-HT-7607-01Z-00-DX11.A1199519-53A0-4829-9EC4-3733424448ED,TCGA-HT-7607,40x,"(1.0, 4.0000671110912265, 16.0021151995317, 32.007095183310454)"
543,TCGA-HT-7607-01Z-00-DX6.E06E482D-DBB9-4BBE-BD34-DE76AC8BFD56,TCGA-HT-7607,40x,"(1.0, 4.000096363869973, 16.002334540710528, 32.012468280761)"
544,TCGA-HT-7607-01Z-00-DX17.4EA311DA-943A-415A-B2C6-19B7D20231AF,TCGA-HT-7607,40x,"(1.0, 4.000027256868731, 16.000900010271046, 32.004964890392884)"
545,TCGA-HT-7607-01Z-00-DX13.F877AA04-2938-40C2-A540-52976238909F,TCGA-HT-7607,40x,"(1.0, 4.0, 16.000693120776297, 32.00688609844068)"
546,TCGA-HT-7608-01Z-00-DX1.75E16CEE-44C7-43C1-91BB-AB9EC4385419,TCGA-HT-7608,40x,"(1.0, 4.000066937391226, 16.00189785134026, 32.00719182877326)"
547,TCGA-HT-7608-01Z-00-DX6.90E11B10-2543-4534-8523-F15EA688C729,TCGA-HT-7608,40x,"(1.0, 4.000079997485663, 16.000993769929607, 32.001987539859215)"
548,TCGA-HT-7608-01Z-00-DX7.5BF92F1C-85A7-4207-853B-57F35965AEA0,TCGA-HT-7608,40x,"(1.0, 4.0001232219785265, 16.00225420916242, 32.01103053543186)"
549,TCGA-HT-7608-01Z-00-DX8.A4CCDD50-F1B3-4AA8-B326-A068D2D7A036,TCGA-HT-7608,40x,"(1.0, 4.000081411126187, 16.001457350084667, 32.00570531665753)"
550,TCGA-HT-7608-01Z-00-DX9.3847E9F0-3C6B-413B-9992-4667BDB03E31,TCGA-HT-7608,40x,"(1.0, 4.000124368480133, 16.00142442800345, 32.005321401946034)"
551,TCGA-HT-7608-01Z-00-DX4.0033D152-AAC0-4BCA-8E34-07F4385F92D1,TCGA-HT-7608,40x,"(1.0, 4.000098999868637, 16.001056364571056, 32.00211272914211)"
552,TCGA-HT-7608-01Z-00-DX5.5F3FC71C-11AD-4745-8867-657557D196E2,TCGA-HT-7608,40x,"(1.0, 4.000121097103772, 16.001484107501323, 32.008136696122705)"
553,TCGA-HT-7608-01Z-00-DX2.E2E57BF2-D8AC-4414-B5CE-8D50FE1B183D,TCGA-HT-7608,40x,"(1.0, 4.0000752899505745, 16.001349114984848, 32.007980528216805)"
554,TCGA-HT-7608-01Z-00-DX3.67EA3645-3674-453C-9AD7-46A2EA060905,TCGA-HT-7608,40x,"(1.0, 4.000079268614913, 16.00239175024052, 32.00478350048104)"
555,TCGA-HT-7609-01Z-00-DX5.E03C11A8-957A-4B22-8699-5D6C6511A1D6,TCGA-HT-7609,40x,"(1.0, 4.000060243383269, 16.001652941184936, 32.00689031244529)"
556,TCGA-HT-7609-01Z-00-DX2.2A900746-05ED-4C54-9A2C-3247FC46465F,TCGA-HT-7609,40x,"(1.0, 4.0001135987696035, 16.001931478377447, 32.0068507486524)"
557,TCGA-HT-7609-01Z-00-DX3.D3050BBE-3F54-4662-9867-608D69759599,TCGA-HT-7609,40x,"(1.0, 4.0000684587650035, 16.002172414385914, 32.01048034358031)"
558,TCGA-HT-7609-01Z-00-DX1.8989643C-6505-468E-BEE4-8F105D4CE4A0,TCGA-HT-7609,40x,"(1.0, 4.000154913865182, 16.001623871069242, 32.009859752799656)"
559,TCGA-HT-7609-01Z-00-DX4.01359B55-A14D-4986-99C7-CA16262354A1,TCGA-HT-7609,40x,"(1.0, 4.000066937391226, 16.001074619420514, 32.00214923884103)"
560,TCGA-HT-7610-01Z-00-DX1.2817EDDA-8B51-4796-B830-DE12FD7998F0,TCGA-HT-7610,40x,"(1.0, 4.000167218719915, 16.00276072286638, 32.00785872623898)"
561,TCGA-HT-7610-01Z-00-DX3.8BF3E549-C558-4179-9AA3-7972C451A8AF,TCGA-HT-7610,40x,"(1.0, 4.000155788739843, 16.002198005165866, 32.01253453774761)"
562,TCGA-HT-7610-01Z-00-DX2.FA27FEBA-2400-451A-9E7E-492D150AAAA7,TCGA-HT-7610,40x,"(1.0, 4.00012135926692, 16.001680111546797, 32.006350004049864)"
563,TCGA-HT-7611-01Z-00-DX1.AE487FF3-EF5A-4CE5-8618-20F234A59F1E,TCGA-HT-7611,40x,"(1.0, 4.00002715325296, 16.00097762328916, 64.03234404536862)"
564,TCGA-HT-7616-01Z-00-DX2.7CA6A88F-9A91-432B-9D52-9780BEF6DE6F,TCGA-HT-7616,40x,"(1.0, 4.000121100603426, 16.000787533185644, 32.00157506637129)"
565,TCGA-HT-7616-01Z-00-DX1.480841A6-F62C-4E95-A4EA-8DC975894933,TCGA-HT-7616,40x,"(1.0, 4.000163561283308, 16.001526656923915, 32.0060430948041)"
566,TCGA-HT-7620-01Z-00-DX3.4C2C87F9-D172-4D05-BFEC-579CB1406782,TCGA-HT-7620,40x,"(1.0, 4.0000640888699, 16.001002147140074, 32.00797202797203)"
